station_id,fsq_id,name,popularity,price,rating
deb09562cebdde49d1c7d00a324464d9,ded637e28a6c4b88f157f5e2,IL Bosco Pizza,,,
deb09562cebdde49d1c7d00a324464d9,9207d0c33df94a3231165cb1,Jobot Coffee & Bar,,,
deb09562cebdde49d1c7d00a324464d9,e7d13293d8c545af432a2dfd,The Golden Margarita,,,
deb09562cebdde49d1c7d00a324464d9,0774ac3d95703a3ddcb0f2c1,Melt,,,
9bfffb60c52fe8e90b3172d6c2c3fb9e,,,,,
cbd70de9bd46949f297f5d332a93f951,57c625d4498e571b0e418b27,Mancuso's Restaurant,0.9733300934530338,2.0,8.6
cbd70de9bd46949f297f5d332a93f951,56909835498e8f20fd18ea73,The Kettle Black Kitchen & Pub,0.9867143016635034,1.0,8.8
cbd70de9bd46949f297f5d332a93f951,591cd4b6c876c873749ef6d4,The Whining Pig Downtown,0.9838378133434907,,7.9
cbd70de9bd46949f297f5d332a93f951,4d4464d4bf61a1cd2b5408ac,The Arrogant Butcher,0.9946344955309354,2.0,8.4
cbd70de9bd46949f297f5d332a93f951,4a44539df964a52075a71fe3,Hanny's,0.9779075189303141,2.0,8.4
cbd70de9bd46949f297f5d332a93f951,5fadece014cc1c2966e02110,Blanco Cocina + Cantina,0.9811123734969035,1.0,7.6
cbd70de9bd46949f297f5d332a93f951,55600416498e5eb4dbecf791,Valley Bar,0.9774412388601751,2.0,9.1
cbd70de9bd46949f297f5d332a93f951,58b72b588f0be4321085c1fa,Cornish Pasty Co.,0.9796478600371711,1.0,8.8
cbd70de9bd46949f297f5d332a93f951,413ba880f964a520ef1b1fe3,Pizzeria Bianco Downtown,0.977611989308395,2.0,8.8
cbd70de9bd46949f297f5d332a93f951,52e48fd2498e87609aa05f2f,Bitter & Twisted Cocktail Parlour,0.9797989085105964,3.0,8.6
cbd70de9bd46949f297f5d332a93f951,4f999981e5e82ef193a1ce45,Blue Hound,0.9879292567758375,2.0,8.0
cbd70de9bd46949f297f5d332a93f951,413ba880f964a520b41b1fe3,Majerle's Sports Grill,0.9827870413544451,2.0,7.4
cbd70de9bd46949f297f5d332a93f951,4cd1d75a6449a093495fd2cf,Ultra Club,0.9890851059637877,3.0,7.7
cbd70de9bd46949f297f5d332a93f951,5c6727644c9be6002c6f564f,Monroe's Hot Chicken,0.9650092927647781,1.0,7.7
cbd70de9bd46949f297f5d332a93f951,585b13422b04f80cdd512268,Willie's Taco Joint,0.9856635296744577,1.0,7.5
cbd70de9bd46949f297f5d332a93f951,5040fe2fe4b043734a7593b9,Potbelly Sandwich Shop,0.9810138636229305,1.0,7.5
cbd70de9bd46949f297f5d332a93f951,4bbd7023a0a0c9b610b11b0f,Bar Bianco,0.9375644418758907,2.0,7.7
cbd70de9bd46949f297f5d332a93f951,4dbcd5a493a08f9274c92550,Copper Blues,0.9850724704306195,2.0,7.7
cbd70de9bd46949f297f5d332a93f951,4b1dac83f964a520c91324e3,Cartel Coffee Lab,0.9319822156840853,1.0,7.3
cbd70de9bd46949f297f5d332a93f951,4a7d1893f964a5207eee1fe3,Seamus McCaffrey Irish Pub,0.9860312998706237,2.0,7.6
cbd70de9bd46949f297f5d332a93f951,4bb680d62ea19521b7cbab2f,CityScape Phoenix,0.9986142944394459,,7.4
cbd70de9bd46949f297f5d332a93f951,4cd1d12ade0f6dcb1e5b7363,Club Annexus,0.6760929670517308,3.0,7.2
cbd70de9bd46949f297f5d332a93f951,4cd1d674de0f6dcbe37c7363,Bourbon Legends Lounge,0.9268465675876245,3.0,6.9
