station_id,fsq_id,name,popularity,rating
75e9903b720ddf5f3c9109d0bef681cf,505acab0e4b08eeeee2064e0,University Ranch Dog Park,0.161576045029858,
75e9903b720ddf5f3c9109d0bef681cf,4c2a8855bbc7e21e0c6c3582,Esquer Park,0.9732849509985999,
75e9903b720ddf5f3c9109d0bef681cf,4cd0ce096200b1f728a8d628,Alegre Park,0.9647989942569788,
75e9903b720ddf5f3c9109d0bef681cf,4c701b01df6b8cfae42cb74d,Papago Park Village II,0.974799279979428,
75e9903b720ddf5f3c9109d0bef681cf,4ddc215552b177ff2e66308f,Scuba Magic,0.10657447355638733,
75e9903b720ddf5f3c9109d0bef681cf,52c5e42b11d27c6387152b99,Tempe Canal Path,0.9436269607703077,
75e9903b720ddf5f3c9109d0bef681cf,b82918af54a24c5dbc6ca107,Victory Acres,,
deb09562cebdde49d1c7d00a324464d9,4bb38c3f14cfd13a3c3216ab,Arizona Heritage Square and Science Park,0.8930091424968474,8.7
deb09562cebdde49d1c7d00a324464d9,4a5532acf964a520d5b31fe3,Civic Space Park,0.9689864438839849,7.6
deb09562cebdde49d1c7d00a324464d9,4e714a2045dd2c5c1a2620a9,Valley of the Sunflowers,0.9369351618327029,
deb09562cebdde49d1c7d00a324464d9,4bb165f0f964a520e9903ce3,Artisan Village Dog Park,0.8865857503152585,
deb09562cebdde49d1c7d00a324464d9,4bdb5b0a2a3a0f4786a2aeb6,Verde Park,0.9776626208490963,
deb09562cebdde49d1c7d00a324464d9,58ced48b76b8b27b766c2030,M O Best Park,0.8645701975620008,
deb09562cebdde49d1c7d00a324464d9,5287e69e498e0359154ae8d9,Ro2 Lot,0.050474201345102984,
deb09562cebdde49d1c7d00a324464d9,4efe5d42722e0f0770a8d122,10th Street Pedestrian Bridge,0.9442714901218999,
deb09562cebdde49d1c7d00a324464d9,4f567502e4b069686a297615,Central Garden at Arizona Center,0.9151954602774275,
deb09562cebdde49d1c7d00a324464d9,4ea75f22f5b917316fc2f4df,AZ Center Garden area,0.45701318831441784,
deb09562cebdde49d1c7d00a324464d9,4ceab1faf8653704f764bec4,Cavco Industries,0.5122031315678857,
deb09562cebdde49d1c7d00a324464d9,573badbe498e14cfb97d5f7f,Lath House Pavilion,0.14061843211433375,
deb09562cebdde49d1c7d00a324464d9,51290552e4b067b1ec76be77,Memorial Rose Garden,0.4880530159730979,
deb09562cebdde49d1c7d00a324464d9,4bb77d7653649c749abe45fb,Virginia Piper Plaza,0.4682114333753678,
deb09562cebdde49d1c7d00a324464d9,4f20767be4b06c6f5e2b06c8,The Hill,0.8842213114754098,
deb09562cebdde49d1c7d00a324464d9,4dea45de45dd3993a8866f52,Heritage Square Rose Garden,0.9082729087852038,
deb09562cebdde49d1c7d00a324464d9,4bfacd6d4a67c9281ac628cf,Townsend Park,0.8623830916351408,
deb09562cebdde49d1c7d00a324464d9,4ff2790ae4b086f17817043d,Space Ship,0.38502916141235816,
deb09562cebdde49d1c7d00a324464d9,4e9b8ba58b81c0254eca81b2,Snake Mountain,0.9314575451870534,
deb09562cebdde49d1c7d00a324464d9,3608971749ee49d49ffe29eb,Margret T Hence Park,,
deb09562cebdde49d1c7d00a324464d9,8996be66b9cd40de4cdb3550,Copper Square,,
deb09562cebdde49d1c7d00a324464d9,9afefbe837ab48cb8cd2c23c,The Rosson House,,
deb09562cebdde49d1c7d00a324464d9,bad94ba613f342628410e5d7,Heritage Square,,
deb09562cebdde49d1c7d00a324464d9,9b2dece343b44dc8e49b352f,Best Tours,,
9bfffb60c52fe8e90b3172d6c2c3fb9e,4b6a1d25f964a52074c82be3,Coronado Park,0.988775483396385,8.1
9bfffb60c52fe8e90b3172d6c2c3fb9e,4ce1afd83644a093ec665e9f,Virginia Park,0.933152059688945,
9bfffb60c52fe8e90b3172d6c2c3fb9e,51578f97e4b0bca30faacfd1,Circle Park,0.9040431904161412,
9bfffb60c52fe8e90b3172d6c2c3fb9e,4f9f4aa1e4b025482800f435,Dirt Lot Next To Lambda,0.44496111811685585,
9bfffb60c52fe8e90b3172d6c2c3fb9e,38b8e74fa09a40126d3f6f93,Citi Farms Phoenix,,
9bfffb60c52fe8e90b3172d6c2c3fb9e,65d312933bbf43ca3f06943c,Country Club Oval Park,,
cbd70de9bd46949f297f5d332a93f951,4bb38c3f14cfd13a3c3216ab,Arizona Heritage Square and Science Park,0.8930091424968474,8.7
cbd70de9bd46949f297f5d332a93f951,4a57f5b2f964a52026b71fe3,The Icehouse,0.9160427175283733,8.1
cbd70de9bd46949f297f5d332a93f951,4a5532acf964a520d5b31fe3,Civic Space Park,0.9689864438839849,7.6
cbd70de9bd46949f297f5d332a93f951,4bb77d7653649c749abe45fb,Virginia Piper Plaza,0.4682114333753678,
cbd70de9bd46949f297f5d332a93f951,5287d17011d2b04c5e154247,Hyatt Garden Port,0.1191020386717108,
cbd70de9bd46949f297f5d332a93f951,4ea75f22f5b917316fc2f4df,AZ Center Garden area,0.45701318831441784,
cbd70de9bd46949f297f5d332a93f951,4cffac516edfa093f5160815,Renaissance Square,0.9548720575872215,
cbd70de9bd46949f297f5d332a93f951,51290552e4b067b1ec76be77,Memorial Rose Garden,0.4880530159730979,
cbd70de9bd46949f297f5d332a93f951,4e741e1952b1c8e518dbe52f,Cityscape Fountain Plaza,0.8781854245481294,
cbd70de9bd46949f297f5d332a93f951,4b4a8954f964a520308a26e3,Patriots Square Park,0.04270439260193359,
cbd70de9bd46949f297f5d332a93f951,4f567502e4b069686a297615,Central Garden at Arizona Center,0.9151954602774275,
cbd70de9bd46949f297f5d332a93f951,4e07a3fb1f6e2110338e77b3,"Baseball, A Family Tradition - Statue",0.3878993274485078,
cbd70de9bd46949f297f5d332a93f951,4f61173ce4b04b82c84b86e8,Corner Of Monroe And Central,0.652066256830601,
cbd70de9bd46949f297f5d332a93f951,4dea45de45dd3993a8866f52,Heritage Square Rose Garden,0.9082729087852038,
cbd70de9bd46949f297f5d332a93f951,573badbe498e14cfb97d5f7f,Lath House Pavilion,0.14061843211433375,
cbd70de9bd46949f297f5d332a93f951,4f63d9f8e4b087553c56cfea,Pop-Up Park,0.8975541193778899,
cbd70de9bd46949f297f5d332a93f951,4dadaf058154b108fec3cd76,Security Building,0.9346758091635141,
cbd70de9bd46949f297f5d332a93f951,5758d759498e1bb0a3a6e068,Heard Building,0.9286727616645649,
cbd70de9bd46949f297f5d332a93f951,4ce2f0b73468236a25245c36,Wells Fargo Plaza,0.8903885561160151,
cbd70de9bd46949f297f5d332a93f951,4c69e03035d3be9a8c982006,Phoenix Historic City Hall,0.9159967423287095,
cbd70de9bd46949f297f5d332a93f951,4e9b8ba58b81c0254eca81b2,Snake Mountain,0.9314575451870534,
cbd70de9bd46949f297f5d332a93f951,4bc4c7c374a9a5933d58d6f6,Downtown Courtyard,0.8826712904581757,
cbd70de9bd46949f297f5d332a93f951,4e35c2d852b17fb1c60bcc82,7th Street Bridge,0.8013083228247163,
cbd70de9bd46949f297f5d332a93f951,540ce393498ebedbd4b4874b,Cesar Chavez Plaza,0.3439339007986549,
cbd70de9bd46949f297f5d332a93f951,4ff2790ae4b086f17817043d,Space Ship,0.38502916141235816,
cbd70de9bd46949f297f5d332a93f951,5dcf57cf1737000008bd42bb,Paw-Pup Park,0.8797223097940311,
cbd70de9bd46949f297f5d332a93f951,4bdb5b0a2a3a0f4786a2aeb6,Verde Park,0.9776626208490963,
cbd70de9bd46949f297f5d332a93f951,2d1031cc154941ee32fa75ae,Rayzor Ranch,,
cbd70de9bd46949f297f5d332a93f951,4e0bb8fe24864a6876f4621a,Sun Mercantile Building,,
cbd70de9bd46949f297f5d332a93f951,8996be66b9cd40de4cdb3550,Copper Square,,
cbd70de9bd46949f297f5d332a93f951,ee71b0e32434439b0207dffd,B & M Wildlife Area,,
cbd70de9bd46949f297f5d332a93f951,38aed429ea4a4c4856138919,Patriots Square Park,,
cbd70de9bd46949f297f5d332a93f951,bad94ba613f342628410e5d7,Heritage Square,,
cbd70de9bd46949f297f5d332a93f951,9afefbe837ab48cb8cd2c23c,The Rosson House,,
cbd70de9bd46949f297f5d332a93f951,604ed77d7ddd3e7ea04add75,Catalina State Park Campground,0.9986662872716905,
cbd70de9bd46949f297f5d332a93f951,54fa147f65cf4cb3a013cb3f,Phoenix Seed & Feed Company,,
cbd70de9bd46949f297f5d332a93f951,9b2dece343b44dc8e49b352f,Best Tours,,
cbd70de9bd46949f297f5d332a93f951,fb1f047bbe1344a4ba4705c0,Central Parking,,
cbd70de9bd46949f297f5d332a93f951,1fbd73095bd34874414fd85c,First Baptist Church,,
cbd70de9bd46949f297f5d332a93f951,86acbcf48ca9406856afc0db,Monroe Street Abbey,,
ccfd57f453bbdacff8a335974083d103,4b92a054f964a520310b34e3,Monterey Park,0.964402059688945,
ccfd57f453bbdacff8a335974083d103,51578f97e4b0bca30faacfd1,Circle Park,0.9040431904161412,
ccfd57f453bbdacff8a335974083d103,4f1f109ee4b0ab77850b8886,Willo Pocket Park,0.8621466477511559,
ccfd57f453bbdacff8a335974083d103,4da4c498b521224be5a439ee,Park,0.48193174653215637,
ccfd57f453bbdacff8a335974083d103,5838cf6314250b703bcee21f,Nichols Sculpture Garden,0.49759615384615385,
ccfd57f453bbdacff8a335974083d103,52dac22e11d276d49ecb3cba,Vernon Avenue Pocket Park,0.9440744535519126,
ccfd57f453bbdacff8a335974083d103,65d312933bbf43ca3f06943c,Country Club Oval Park,,
ccfd57f453bbdacff8a335974083d103,38b8e74fa09a40126d3f6f93,Citi Farms Phoenix,,
ccfd57f453bbdacff8a335974083d103,13594e2e27bc46986113fe83,Rio Salado Habitat Restoration Area,,
80a8e77e11d0ff463c25a24317f99c62,4a501cd2f964a520f9af1fe3,Steele Indian School Park,0.9977537831021438,9.1
80a8e77e11d0ff463c25a24317f99c62,4c574755744a0f4706a3c8cb,Steele Indian School Park Dog Park,0.9730322614543926,7.1
80a8e77e11d0ff463c25a24317f99c62,4fa99e53e5e868a61192e20d,Divine Legacy Apartment Homes,0.36807088062211013,
80a8e77e11d0ff463c25a24317f99c62,4c3becfd7d002d7f28d9ad18,Volleyball Courts At Indian Steele Park,0.9201213745271122,
80a8e77e11d0ff463c25a24317f99c62,56343917498eccf5453d924e,Agave Farms,0.8860471836906263,
80a8e77e11d0ff463c25a24317f99c62,4c54f98a06901b8d244da84c,3rd Ave Pedestrian Bridge,0.9811304644808743,
80a8e77e11d0ff463c25a24317f99c62,51d64ba9498ec91fc2e37cd9,Indian Steel Fireworks,0.7767904056326187,
80a8e77e11d0ff463c25a24317f99c62,5a11e315a5a3153b49fc6d60,Southwest Vegfest,0.5671172236233711,
80a8e77e11d0ff463c25a24317f99c62,523db8ad498e72d5ae613a46,PHX Renews,0.5885416666666666,
80a8e77e11d0ff463c25a24317f99c62,4f2b5077e4b0de35527b07ef,Petznick Field,0.8987363387978142,
b4a727c596bab892789d6e3c955aad52,4dbc556743a1d8504b88e6b3,Cruise On Central,0.8620284258091635,
b4a727c596bab892789d6e3c955aad52,4da4c498b521224be5a439ee,Park,0.48193174653215637,
b4a727c596bab892789d6e3c955aad52,4d6432b3801854818cbd4768,Crosswalk of Death,0.8766748108448928,
b4a727c596bab892789d6e3c955aad52,4c7b1a48566db60c5c364a0e,Villa Riviera Community Garden,0.9400155002101723,
b4a727c596bab892789d6e3c955aad52,4d065bef37036dcb9bb21bfb,3rd Ave Pedestrian Bridge,0.9334147751155948,
b4a727c596bab892789d6e3c955aad52,52dac22e11d276d49ecb3cba,Vernon Avenue Pocket Park,0.9440744535519126,
b4a727c596bab892789d6e3c955aad52,4fd91003e4b0593c998c83c0,One Lexington Dog Run,0.5093263976460698,
b4a727c596bab892789d6e3c955aad52,4df7a11b1f6e94c2c78048e8,PC Garden,0.10826502732240437,
b4a727c596bab892789d6e3c955aad52,5838cf6314250b703bcee21f,Nichols Sculpture Garden,0.49759615384615385,
b4a727c596bab892789d6e3c955aad52,4b92a054f964a520310b34e3,Monterey Park,0.964402059688945,
b4a727c596bab892789d6e3c955aad52,be53e125f2130db7853ce8ed,El Panda Show,,
b4a727c596bab892789d6e3c955aad52,13594e2e27bc46986113fe83,Rio Salado Habitat Restoration Area,,
b4a727c596bab892789d6e3c955aad52,5dcab1352a2b4c7984f925c3,National Park Service,,
b4a727c596bab892789d6e3c955aad52,98473d939f6248179095389d,National Park Service Southern Arizona Office,,
b4a727c596bab892789d6e3c955aad52,65d312933bbf43ca3f06943c,Country Club Oval Park,,
d7143785593ae4ee8ac8740dc7793b07,4babf7abf964a52023da3ae3,Mitchell Park East,0.9884282408068802,7.3
d7143785593ae4ee8ac8740dc7793b07,4bef650d96edc9b60dbe4af2,Daley Park,0.9876282179490843,6.4
d7143785593ae4ee8ac8740dc7793b07,5267d76811d269833a052902,ASU Arboretum Herb Garden,0.9309408840252579,
