station_id,station_name,total_bikes,mean_fsq_POI_popularity,mean_fsq_POI_price,mean_fsq_POI_rating,count_fsq_POIs,mean_yelp_price,mean_yelp_rating,mean_yelp_review_count,count_yelp_POIs
8bb2684fefe4f9dee842b261ff012054,ASU Hayden Library - Cady Mall (Virtual Hub),6,0.9475760115294999,1.2941176470588236,7.130769230769231,22,1.9642857142857142,3.5375,282.7,40
8d29ea89964d1eb73171310f718fe7e5,P196 2nd St. and Roosevelt,9,0.9468794237745266,1.813953488372093,8.1875,50,2.0,4.15,243.0,50
8d471dd8f237c8df64f337a5b5d5cac7,T10 Washington St / Priest Dr,10,0.9592808982343867,1.5,5.75,6,2.0,3.5,53.0,1
901440f4daab43ac6319ecbac2cada7f,P139 Central Ave / Vernon Ave,9,0.9279159469973095,1.5454545454545454,7.671428571428572,14,2.111111111111111,4.083333333333333,262.4166666666667,12
943e82b182ac7e37bb201d37d81b5982,P172 4th Street / Jackson St ,10,0.852484434658088,1.95,7.588888888888889,31,2.097560975609756,3.98,338.68,50
944d8ce85d57b96acd0e62cc90eb34a5,T06 McClintock Dr / Rio Salado Pkwy,10,0.8532451206869812,1.4285714285714286,7.6000000000000005,8,2.142857142857143,3.642857142857143,641.2857142857143,7
964777a6d0d3f562402c2e034894f5b2,T26 ASU Memorial Union,23,0.9348037255013999,1.1666666666666667,7.040000000000001,9,1.8888888888888888,3.5384615384615383,281.3076923076923,39
9be3ff8f22f184a0781c655b409bfbe6,P123 5th Ave / Fillmore St,10,0.9302068488442602,1.411764705882353,7.6000000000000005,22,2.0697674418604652,4.24,369.44,50
9bfb8943c0a8a2923493d93ce47d9f64,T16 Apache Blvd / Rural Rd,12,0.9585074730423567,1.2916666666666667,6.8125,32,1.7777777777777777,3.9583333333333335,390.8333333333333,12
9bfffb60c52fe8e90b3172d6c2c3fb9e,P137 12th St / Oak St,10,,,,1,1.3333333333333333,3.875,257.75,4
9eb453aa5d4305d8913174345a2bb191,P118 Encanto Park (Enchanted Island),20,,,,1,2.0,4.25,156.75,4
9fa74a170def60f5ba3c94e8e750de8a,T25 University Dr. / ASU Student Housing,18,0.8608174770965469,1.5,7.15,22,1.8846153846153846,3.5641025641025643,242.02564102564102,39
a115d3ad3020bf7f6e22a372084871e8,T12 Rural Rd / Southern Ave,5,0.9751728472658706,1.0,7.35,2,2.0,4.5,110.5,4
a397e7e6ce14fe9e8ac9bcc1099323e0,P119 Grant St / 3rd St. ,10,0.8628516346436607,1.25,7.9,9,2.128205128205128,3.816326530612245,317.0408163265306,49
a702bd5692851de367b7b948ef6696d2,P114 Adams St / 2nd Ave (City Hall),11,0.8979267267920902,1.6486486486486487,7.628571428571428,50,2.0714285714285716,4.11,356.52,50
a729c7bc4d432d61c6ea42c2a20e197a,T14 College Ave / University Dr,5,0.9517945913294751,1.5263157894736843,7.411111111111111,27,1.935483870967742,3.590909090909091,267.95454545454544,44
b0a839636f0f4d1a01154becbf864927,P180 Adams and 17th Ave.,15,0.954355778260841,1.2,7.15,6,1.5,4.375,103.25,4
b0f5f965c9915598a943722e2f7528fb,T03 Rural Rd / Terrace Rd,11,0.9043256641492408,1.44,7.4125,36,1.75,4.041666666666667,376.25,12
b4a727c596bab892789d6e3c955aad52,P154 Central Ave / Thomas Rd,10,0.8743757598765681,1.5517241379310345,7.375,33,2.2,3.892857142857143,474.85714285714283,14
b953cdb6c1721e12c870e32cb780998c,ASU Goldwater Ctr. for Science - Tyler Mall (Virtual Hub),6,0.832666704759728,1.3636363636363635,6.975,14,1.8846153846153846,3.526315789473684,248.31578947368422,38
ba402392fffdaea52a19f2c4846572d4,P134 Central Ave / McDowell Rd (Phoenix Art Museum),8,0.9377076095593981,1.6363636363636365,7.5375,18,1.9565217391304348,4.041666666666667,179.41666666666666,36
bccbc42037d855d46ef243ea5196771f,P116 6th St. / Monroe St (Sponsored by SRP),9,0.9520280092545199,1.9375,7.279999999999999,18,2.0851063829787235,4.11,390.38,50
bcec7984130804fb8e3ceea8c4ed2061,P124 3rd St / Taylor St (Sponsored by APS),12,0.9563355591700166,1.9230769230769231,7.644444444444444,28,2.090909090909091,4.15,380.18,50
c0932901743359c499780029d8549433,P133 5th Ave / McDowell Rd,20,0.9403165614800123,1.4666666666666666,7.576923076923077,16,1.9655172413793103,4.119047619047619,180.23809523809524,42
c1b890c63cf0a734dca62f21afc42b5d,P120 Central Ave / Taylor St,12,0.9209236878961448,1.8620689655172413,7.8304347826086955,35,2.0930232558139537,4.16,383.92,50
c570a5983692409ebe2a875d8dce60d2,P107 17th Ave. and Jefferson St. ,12,0.9754447720809882,1.0,7.55,3,,4.25,21.0,2
ca3c266b8f2edd0a617d2626768774eb,P141 Phoenix College,10,0.9591118349762592,1.5,8.3,5,1.6666666666666667,4.1,111.8,5
cac663c57dee1dafd5f152bb906e97d5,P211 10th St / Pierce,6,0.8203258706631027,1.2,8.666666666666666,5,1.9583333333333333,3.9875,143.4,40
cb4373b3cc89e041a72730400204f509,P115 Adams and 2nd Street ,7,0.9447527608346733,1.8974358974358974,7.575757575757576,50,2.0681818181818183,4.03,381.78,50
cbd70de9bd46949f297f5d332a93f951,P112 3rd St / Washington St (Convention Center),7,0.9598614710903953,1.868421052631579,7.593548387096774,48,2.0681818181818183,4.02,378.0,50
ccfd57f453bbdacff8a335974083d103,P140 8th St / Sheridan St,10,0.9117321677724649,1.6363636363636365,8.15,12,2.125,3.95,384.6,10
ce9511579a675c959184e01c7bbee502,P161 5th Ave / Roosevelt St,12,0.9221697565930469,1.6923076923076923,8.033333333333333,15,2.046511627906977,4.21,253.22,50
