station_id,id,name,review_count,rating,price2
944d8ce85d57b96acd0e62cc90eb34a5,ZhjU0FkCIaG43F83TwSN8w,Dave & Buster's Tempe,548.0,3.0,2.0
944d8ce85d57b96acd0e62cc90eb34a5,0xfVubbU3z8O2NcuEYSQNg,Sushi 101 Bar and Grill,515.0,3.5,2.0
944d8ce85d57b96acd0e62cc90eb34a5,ACb637NG7EnswRs8U_BX_w,Bar Louie - Tempe Marketplace,766.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,SlP4ZkjQVsoHU3uCDB7xmA,Little Rituals,387.0,4.5,2.0
89cd68040357367519e7f9fb22605aba,yNPh5SO-7wr8HPpVCDPbXQ,The Arrogant Butcher,3038.0,4.0,2.0
89cd68040357367519e7f9fb22605aba,Gz9SlLqxS6wnxPvgdOQNrA,Bitter & Twisted Cocktail Parlour,1566.0,4.0,2.0
89cd68040357367519e7f9fb22605aba,6GhcAp5drkb1AxR63kBc-A,Blanco Cocina + Cantina,385.0,4.5,2.0
89cd68040357367519e7f9fb22605aba,n9KzZIfXEkIcFqNLmbg94g,The Ainsworth,258.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,TFJoE8R4g7M06Di-xSPAkQ,Wren & Wolf,417.0,4.0,3.0
89cd68040357367519e7f9fb22605aba,_WvEXsx2eZ53lTWHlIx9kg,Blue Hound,829.0,4.0,2.0
89cd68040357367519e7f9fb22605aba,8VZaWX0cLcm_vzJNvgq-KQ,Anhelo Restaurant,194.0,4.5,3.0
89cd68040357367519e7f9fb22605aba,g384tK63QxXXm3UNhtGMuA,Willie's Taco Joint,209.0,4.0,2.0
89cd68040357367519e7f9fb22605aba,lZR4bhloQG1-VDG9Toc4Kg,Crown Public House,97.0,4.0,2.0
89cd68040357367519e7f9fb22605aba,dQ9lwOM2XIeYLEARo37D1g,The Desmond Spirits and Oven,74.0,4.5,
89cd68040357367519e7f9fb22605aba,iXV2kGGyXJlKM8JKek-HNg,Centrico,478.0,4.5,2.0
89cd68040357367519e7f9fb22605aba,hCKkZb9QOttzEqJWkpHOmQ,Coabana,102.0,4.0,2.0
89cd68040357367519e7f9fb22605aba,j_2G_UxUeEMOTuCL1BpInw,Phoenix Bourbon Room,110.0,3.0,2.0
89cd68040357367519e7f9fb22605aba,0LmDg_Y6Ht3zFqtvmLhp6g,Cornish Pasty,715.0,4.0,2.0
89cd68040357367519e7f9fb22605aba,E9IPxXY6pS2gTW2FBkAJmg,The Duce,944.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,KvlI2QK-HZYv1dqd31eE7Q,Dust Cutter,177.0,4.0,2.0
89cd68040357367519e7f9fb22605aba,l3CB_q1MsiNG7S9h8NSe6Q,Pigtails Downtown,177.0,4.5,2.0
89cd68040357367519e7f9fb22605aba,z8Cy6_pfwR-f3hSoFTPGdQ,Dog Haus,187.0,4.0,2.0
89cd68040357367519e7f9fb22605aba,Ns20WGWn6s6niKAGIQB4UQ,Crescent Ballroom,658.0,4.0,2.0
89cd68040357367519e7f9fb22605aba,Ai-GviVpPlti74NtM8y9QQ,The Whining Pig - Downtown,182.0,4.5,2.0
89cd68040357367519e7f9fb22605aba,ALn_0f-Usn3n0a9WBcjhhg,Hanny's,1107.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,EV1jAj7NFNmNIqOnwZ4Acw,Copper Blues Rock Pub - Phoenix,777.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,nOMieIqxz297vPWk4tyoNA,The Rose Garden AZ,80.0,4.5,2.0
89cd68040357367519e7f9fb22605aba,cQNGkOyCvnIqs78vO8SGJQ,Compass Arizona Grill,983.0,3.5,3.0
89cd68040357367519e7f9fb22605aba,kHpXJ2vciumu2KhNHg0hYA,Majerle's Sports Grill,424.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,vG4qd_XNA2pVBlYwdfA9RA,Motomoto Sushi & Izakaya,93.0,4.0,2.0
89cd68040357367519e7f9fb22605aba,cYCXD-pCivbaEXwGwZICSQ,Quartz,31.0,4.5,
89cd68040357367519e7f9fb22605aba,soYxp9uMwv8ekuaQVLqCmg,Eden Rooftop Bar,35.0,4.0,
89cd68040357367519e7f9fb22605aba,sR9hPrIaG-J-GLcl4yaiLw,Valley Bar,481.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,eQtknHB0KrfO1bff68ZWtw,The Larry,86.0,4.5,2.0
89cd68040357367519e7f9fb22605aba,pcFzobkan8hLJcUl_yW4tw,Barrel & Bushel,42.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,yz3JQk5Lqbin8mtNfDcy_w,Bar Bianco,104.0,4.5,2.0
89cd68040357367519e7f9fb22605aba,tz8B42hGkDGdDYYkIrx4lQ,Cold Beers & Cheeseburgers,27.0,3.0,2.0
89cd68040357367519e7f9fb22605aba,L4HVXe7PxDE-UFMgyAvwjg,Carcara,120.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,M5jKFdL0vLcBzdPh-mLnAQ,Bar Smith,147.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,CpB8vnm8g1_NbfhAeFqa7Q,Floor 13 Rooftop Bar,154.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,_sOni_t0FvAQuUDBEGe3Gg,Seamus McCaffrey's,445.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,ixY17QjABqz6AnhVOdjKQg,The Draft Room,87.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,uO1_BKqX9o8IORvKp8AvRQ,Trophy Room,31.0,4.5,
89cd68040357367519e7f9fb22605aba,2mg19CtQH8ClaFCHf71x5A,Hidden Track Café,61.0,4.5,2.0
89cd68040357367519e7f9fb22605aba,waO7a6qO5a7udqn-TKPSfQ,Adams Table,42.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,XhxK2bXd6nckL_jW9kZWaQ,Drunk Shakespeare - Phoenix,45.0,4.5,
89cd68040357367519e7f9fb22605aba,7M_KWraSuSA3zwRAAjSG1g,810 Billiards & Bowling - Phoenix,52.0,3.5,
89cd68040357367519e7f9fb22605aba,DE9IHqv0HbcHwa7Qipld2w,Melindas Alley,122.0,4.0,2.0
89cd68040357367519e7f9fb22605aba,v13pDpTOqp7TTppCKDYnkQ,Stardust Pinbar,146.0,4.0,2.0
89cd68040357367519e7f9fb22605aba,6giOI4PpDZ0Mr6rL2zhhxw,The Liar's Club,27.0,4.5,
89cd68040357367519e7f9fb22605aba,f5cIFHRsnsAv5j5xdZ9Mnw,Jacy & Dakota’s,39.0,3.5,
89cd68040357367519e7f9fb22605aba,DyEQJaln1zL40IrVV_CTIw,Last Exit Live,52.0,3.5,2.0
89cd68040357367519e7f9fb22605aba,wwPeVjPMM0pTfG2PmXzvUw,Club Annexus,2.0,3.0,
ebb4ed2cfc9d563f8f15f9861a3ebccf,cTJjTKz2huGZ-ElScC2pSw,Windsor,1718.0,4.5,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,FogTa-wmjhVnJCoTiaxvZA,Postino Central,1529.0,4.5,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,Tw3miGKZHtmxmaQZIYFRrA,Federal Pizza,1487.0,4.5,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,hhhHgSaSl6GLtuDoDrMUZQ,Rott n’ Grapes Uptown,232.0,4.5,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,AhPmh0NaRDbEYyhd9egzLA,Joyride Taco House,1657.0,4.0,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,d5tOT8_NtsytYN7rtKAVNA,Lylo Swim Club,181.0,4.0,
ebb4ed2cfc9d563f8f15f9861a3ebccf,J07TDs6qnTIaxm48EL1cKQ,Hula's Modern Tiki,1547.0,4.0,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,KPfgICo-eFRKQg4KKjtmsw,Belly Kitchen & Bar,193.0,4.5,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,333W59XcrXZsJlnBAAx5mQ,La Piñata,432.0,4.0,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,HkbLsY_kInj6OlTa0DLeDA,The Joy Lush Club,13.0,4.5,
ebb4ed2cfc9d563f8f15f9861a3ebccf,S9r0hs4TwmswVk0yxtPUwQ,The Captain's Cabin,53.0,5.0,
ebb4ed2cfc9d563f8f15f9861a3ebccf,R67i1c41zZZ3QMYDPmNClw,First Draft Book Bar,107.0,4.5,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,5xCeuEI7Einoi5xYsNuDCQ,Applebee's Grill + Bar,282.0,2.5,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,StzNuzqg25fLRWIzvpwaJA,McKenzie's Midtown Tavern,157.0,4.5,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,PQicuLOZ3uNJKn4PtayjlQ,Shake Shack Uptown Plaza - Camelback & Central,566.0,3.5,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,jy8O3n77-Jocv-T0TkDnWw,"Dapper & Stout Coffee, Cocktails and Eatery",37.0,4.0,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,tlIGkwGxik_tZ6MtJplMxQ,Don Woods' Say When,93.0,4.0,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,gFaPlwFIC7LoA66OcPrNHQ,Thunderbird Lounge,75.0,4.5,1.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,QvaVeImmagGZ08DpDPPAAQ,Philadelphia Sandwich Company,157.0,4.0,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,PQjzypTSXDUG0NNSXcASvQ,Stacy's @ Melrose,171.0,4.0,2.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,hGZ4cWZlHmw8ixY7Q1_FTw,Tequila Cocina + Cantina,68.0,4.0,
ebb4ed2cfc9d563f8f15f9861a3ebccf,JDjOobEd_Tm6Z06YRmWkbg,Charlie's - Phoenix,274.0,3.0,1.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,vhz4NvGwCFtZNla90cbCpw,Pat-O's Bunkhouse Saloon,35.0,3.5,1.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,Jm0o88tqhL0VvrJ83IZAow,HB Hanratty's,92.0,3.5,1.0
ebb4ed2cfc9d563f8f15f9861a3ebccf,TJI2YZ9oTcmh6CZE8uAzzA,El Chullo Peruvian Restaurant,1.0,5.0,
ebb4ed2cfc9d563f8f15f9861a3ebccf,7n432A4uq_hw_Ifepg2DKw,Solos Cafe,3.0,4.0,
ebb4ed2cfc9d563f8f15f9861a3ebccf,bQEKFP7fP3X5YYr5rCu9vg,Charlie's,6.0,1.5,1.0
f46a84ba614d9c9aba02706e5b7825b3,FKj6537SERSe0SN8yI7-gA,Restaurant Progress,301.0,4.5,3.0
f46a84ba614d9c9aba02706e5b7825b3,k4xf5lVgb1tTfwW2OlfZ-w,Valentine,267.0,4.5,2.0
f46a84ba614d9c9aba02706e5b7825b3,ZCzey5aPhd7jYIoHsUfjmQ,The Clever Koi,1905.0,4.0,2.0
f46a84ba614d9c9aba02706e5b7825b3,gFaPlwFIC7LoA66OcPrNHQ,Thunderbird Lounge,75.0,4.5,1.0
f46a84ba614d9c9aba02706e5b7825b3,XB5_UKDqkZqpD_nZSIASvw,Across The Pond,171.0,4.5,2.0
f46a84ba614d9c9aba02706e5b7825b3,d1IP0GuNjb56jItZwkz3uw,Bar 1912,23.0,4.5,2.0
f46a84ba614d9c9aba02706e5b7825b3,PQjzypTSXDUG0NNSXcASvQ,Stacy's @ Melrose,171.0,4.0,2.0
f46a84ba614d9c9aba02706e5b7825b3,hhhHgSaSl6GLtuDoDrMUZQ,Rott n’ Grapes Uptown,232.0,4.5,2.0
f46a84ba614d9c9aba02706e5b7825b3,fuAb-eyHLqVdN4Hs5aDxUg,Boycott Bar,98.0,4.5,2.0
f46a84ba614d9c9aba02706e5b7825b3,OhJk1dEcC6DY47gqFDsOwg,The Rock,79.0,3.5,1.0
f46a84ba614d9c9aba02706e5b7825b3,UESdOMLsXn_7WcwOZt7I3A,George and Dragon Pub,651.0,3.5,2.0
f46a84ba614d9c9aba02706e5b7825b3,QvaVeImmagGZ08DpDPPAAQ,Philadelphia Sandwich Company,157.0,4.0,2.0
f46a84ba614d9c9aba02706e5b7825b3,vhz4NvGwCFtZNla90cbCpw,Pat-O's Bunkhouse Saloon,35.0,3.5,1.0
f46a84ba614d9c9aba02706e5b7825b3,TJI2YZ9oTcmh6CZE8uAzzA,El Chullo Peruvian Restaurant,1.0,5.0,
f193ecdd21dfcfc39f691e353345c3a9,ZCzey5aPhd7jYIoHsUfjmQ,The Clever Koi,1905.0,4.0,2.0
f193ecdd21dfcfc39f691e353345c3a9,XB5_UKDqkZqpD_nZSIASvw,Across The Pond,171.0,4.5,2.0
f193ecdd21dfcfc39f691e353345c3a9,FKj6537SERSe0SN8yI7-gA,Restaurant Progress,301.0,4.5,3.0
f193ecdd21dfcfc39f691e353345c3a9,UESdOMLsXn_7WcwOZt7I3A,George and Dragon Pub,651.0,3.5,2.0
f193ecdd21dfcfc39f691e353345c3a9,k4xf5lVgb1tTfwW2OlfZ-w,Valentine,267.0,4.5,2.0
f193ecdd21dfcfc39f691e353345c3a9,VgfqjXetLMxn5X5_uomBkg,Alexi's Grill,286.0,4.0,2.0
f193ecdd21dfcfc39f691e353345c3a9,StzNuzqg25fLRWIzvpwaJA,McKenzie's Midtown Tavern,157.0,4.5,2.0
f193ecdd21dfcfc39f691e353345c3a9,gFaPlwFIC7LoA66OcPrNHQ,Thunderbird Lounge,75.0,4.5,1.0
f193ecdd21dfcfc39f691e353345c3a9,QvaVeImmagGZ08DpDPPAAQ,Philadelphia Sandwich Company,157.0,4.0,2.0
f193ecdd21dfcfc39f691e353345c3a9,PQjzypTSXDUG0NNSXcASvQ,Stacy's @ Melrose,171.0,4.0,2.0
f193ecdd21dfcfc39f691e353345c3a9,d1IP0GuNjb56jItZwkz3uw,Bar 1912,23.0,4.5,2.0
f193ecdd21dfcfc39f691e353345c3a9,OhJk1dEcC6DY47gqFDsOwg,The Rock,79.0,3.5,1.0
f193ecdd21dfcfc39f691e353345c3a9,fuAb-eyHLqVdN4Hs5aDxUg,Boycott Bar,98.0,4.5,2.0
f193ecdd21dfcfc39f691e353345c3a9,vhz4NvGwCFtZNla90cbCpw,Pat-O's Bunkhouse Saloon,35.0,3.5,1.0
f193ecdd21dfcfc39f691e353345c3a9,ioz31pzpbpJI7Hbmrayv1Q,Cruisin' 7th,52.0,3.0,1.0
f193ecdd21dfcfc39f691e353345c3a9,TJI2YZ9oTcmh6CZE8uAzzA,El Chullo Peruvian Restaurant,1.0,5.0,
901440f4daab43ac6319ecbac2cada7f,0859wfd1BQHG46Zpwhc0ZQ,Oven + Vine,361.0,4.5,2.0
901440f4daab43ac6319ecbac2cada7f,Xq4IFI2p9S37h-DnOaevuQ,Tru Burger,278.0,4.0,2.0
901440f4daab43ac6319ecbac2cada7f,wWDNwNb6ygJorKujOuifhA,Forno 301 Phoenix,790.0,4.5,2.0
901440f4daab43ac6319ecbac2cada7f,_DPJ_PHJnXsuhYhsgBA0Xw,Durant's,1210.0,4.0,4.0
901440f4daab43ac6319ecbac2cada7f,mECAheNUfm4vcYYJPA7uUw,Little O’s 7th Ave,124.0,4.5,2.0
901440f4daab43ac6319ecbac2cada7f,_V1BoI0qihyPAekvzqj0FQ,Highball,107.0,4.5,2.0
901440f4daab43ac6319ecbac2cada7f,ZQCu2fgGoatxA6aAm82axQ,Kings Beer & Wine,161.0,4.5,2.0
901440f4daab43ac6319ecbac2cada7f,DiFa1iUlT0VSQ8FZDDQURg,Wok ‘N Roll Downtown Phoenix,78.0,3.5,2.0
901440f4daab43ac6319ecbac2cada7f,TBxcd82zUMJDPPJ_uCpMuA,Brunch Problems,18.0,3.5,
901440f4daab43ac6319ecbac2cada7f,1HBGDxbqay9AtDbTXn7Npg,Artbar Bistro,11.0,3.5,1.0
901440f4daab43ac6319ecbac2cada7f,H2HeOmDaztHe3TjLTj4YFw,Food On Wood,5.0,5.0,
901440f4daab43ac6319ecbac2cada7f,Z4VykZKA5g5srC14QIi4CQ,Salt River Tavern,6.0,3.0,
61d587f09d4e385396ab06cbc7090f90,5pEQwYimyfp5wpeudYNahw,El Charro Hipster Bar and Cafe,265.0,4.5,2.0
61d587f09d4e385396ab06cbc7090f90,87XziwUvUxANK3gYXHB-Tw,Testal,106.0,4.5,1.0
61d587f09d4e385396ab06cbc7090f90,mECAheNUfm4vcYYJPA7uUw,Little O’s 7th Ave,124.0,4.5,2.0
61d587f09d4e385396ab06cbc7090f90,BfcjudgaW1dGgCx6eQz1zA,The Wayward Taphouse,28.0,5.0,
61d587f09d4e385396ab06cbc7090f90,_V1BoI0qihyPAekvzqj0FQ,Highball,107.0,4.5,2.0
61d587f09d4e385396ab06cbc7090f90,WZS3WagNuA-APAX1Eqp26g,Garden Bar Phoenix,50.0,5.0,
61d587f09d4e385396ab06cbc7090f90,WsQ-TrX-6W32rzb-vBygZQ,Gracie's Tax Bar,117.0,4.5,2.0
61d587f09d4e385396ab06cbc7090f90,cYCXD-pCivbaEXwGwZICSQ,Quartz,31.0,4.5,
61d587f09d4e385396ab06cbc7090f90,xNulegXVfyQ7-gMNbI_8Uw,Walter Studios,20.0,4.5,
61d587f09d4e385396ab06cbc7090f90,OYINXFNsJH1th423Pb3qxw,Bikini Lounge,236.0,4.0,1.0
61d587f09d4e385396ab06cbc7090f90,v13pDpTOqp7TTppCKDYnkQ,Stardust Pinbar,146.0,4.0,2.0
61d587f09d4e385396ab06cbc7090f90,teuw0on_D50yWJu7sO3ZFQ,Egyptian Motor Hotel,14.0,3.5,
943e82b182ac7e37bb201d37d81b5982,SlP4ZkjQVsoHU3uCDB7xmA,Little Rituals,387.0,4.5,2.0
943e82b182ac7e37bb201d37d81b5982,yNPh5SO-7wr8HPpVCDPbXQ,The Arrogant Butcher,3038.0,4.0,2.0
943e82b182ac7e37bb201d37d81b5982,g384tK63QxXXm3UNhtGMuA,Willie's Taco Joint,209.0,4.0,2.0
943e82b182ac7e37bb201d37d81b5982,6GhcAp5drkb1AxR63kBc-A,Blanco Cocina + Cantina,385.0,4.5,2.0
943e82b182ac7e37bb201d37d81b5982,lZR4bhloQG1-VDG9Toc4Kg,Crown Public House,97.0,4.0,2.0
943e82b182ac7e37bb201d37d81b5982,Gz9SlLqxS6wnxPvgdOQNrA,Bitter & Twisted Cocktail Parlour,1566.0,4.0,2.0
943e82b182ac7e37bb201d37d81b5982,TFJoE8R4g7M06Di-xSPAkQ,Wren & Wolf,417.0,4.0,3.0
943e82b182ac7e37bb201d37d81b5982,8VZaWX0cLcm_vzJNvgq-KQ,Anhelo Restaurant,194.0,4.5,3.0
943e82b182ac7e37bb201d37d81b5982,_WvEXsx2eZ53lTWHlIx9kg,Blue Hound,829.0,4.0,2.0
943e82b182ac7e37bb201d37d81b5982,n9KzZIfXEkIcFqNLmbg94g,The Ainsworth,258.0,3.5,2.0
943e82b182ac7e37bb201d37d81b5982,dQ9lwOM2XIeYLEARo37D1g,The Desmond Spirits and Oven,74.0,4.5,
943e82b182ac7e37bb201d37d81b5982,iXV2kGGyXJlKM8JKek-HNg,Centrico,478.0,4.5,2.0
943e82b182ac7e37bb201d37d81b5982,0LmDg_Y6Ht3zFqtvmLhp6g,Cornish Pasty,715.0,4.0,2.0
943e82b182ac7e37bb201d37d81b5982,KvlI2QK-HZYv1dqd31eE7Q,Dust Cutter,177.0,4.0,2.0
943e82b182ac7e37bb201d37d81b5982,tz8B42hGkDGdDYYkIrx4lQ,Cold Beers & Cheeseburgers,27.0,3.0,2.0
943e82b182ac7e37bb201d37d81b5982,hCKkZb9QOttzEqJWkpHOmQ,Coabana,102.0,4.0,2.0
943e82b182ac7e37bb201d37d81b5982,ALn_0f-Usn3n0a9WBcjhhg,Hanny's,1107.0,3.5,2.0
943e82b182ac7e37bb201d37d81b5982,Ns20WGWn6s6niKAGIQB4UQ,Crescent Ballroom,658.0,4.0,2.0
943e82b182ac7e37bb201d37d81b5982,z8Cy6_pfwR-f3hSoFTPGdQ,Dog Haus,187.0,4.0,2.0
943e82b182ac7e37bb201d37d81b5982,l3CB_q1MsiNG7S9h8NSe6Q,Pigtails Downtown,177.0,4.5,2.0
943e82b182ac7e37bb201d37d81b5982,Ai-GviVpPlti74NtM8y9QQ,The Whining Pig - Downtown,182.0,4.5,2.0
943e82b182ac7e37bb201d37d81b5982,j_2G_UxUeEMOTuCL1BpInw,Phoenix Bourbon Room,110.0,3.0,2.0
943e82b182ac7e37bb201d37d81b5982,nOMieIqxz297vPWk4tyoNA,The Rose Garden AZ,80.0,4.5,2.0
943e82b182ac7e37bb201d37d81b5982,ixY17QjABqz6AnhVOdjKQg,The Draft Room,87.0,3.5,2.0
943e82b182ac7e37bb201d37d81b5982,cQNGkOyCvnIqs78vO8SGJQ,Compass Arizona Grill,983.0,3.5,3.0
943e82b182ac7e37bb201d37d81b5982,E9IPxXY6pS2gTW2FBkAJmg,The Duce,944.0,3.5,2.0
943e82b182ac7e37bb201d37d81b5982,EV1jAj7NFNmNIqOnwZ4Acw,Copper Blues Rock Pub - Phoenix,777.0,3.5,2.0
943e82b182ac7e37bb201d37d81b5982,cYCXD-pCivbaEXwGwZICSQ,Quartz,31.0,4.5,
943e82b182ac7e37bb201d37d81b5982,vG4qd_XNA2pVBlYwdfA9RA,Motomoto Sushi & Izakaya,93.0,4.0,2.0
943e82b182ac7e37bb201d37d81b5982,eQtknHB0KrfO1bff68ZWtw,The Larry,86.0,4.5,2.0
943e82b182ac7e37bb201d37d81b5982,yz3JQk5Lqbin8mtNfDcy_w,Bar Bianco,104.0,4.5,2.0
943e82b182ac7e37bb201d37d81b5982,kHpXJ2vciumu2KhNHg0hYA,Majerle's Sports Grill,424.0,3.5,2.0
943e82b182ac7e37bb201d37d81b5982,sR9hPrIaG-J-GLcl4yaiLw,Valley Bar,481.0,3.5,2.0
943e82b182ac7e37bb201d37d81b5982,L4HVXe7PxDE-UFMgyAvwjg,Carcara,120.0,3.5,2.0
943e82b182ac7e37bb201d37d81b5982,pcFzobkan8hLJcUl_yW4tw,Barrel & Bushel,42.0,3.5,2.0
943e82b182ac7e37bb201d37d81b5982,_sOni_t0FvAQuUDBEGe3Gg,Seamus McCaffrey's,445.0,3.5,2.0
943e82b182ac7e37bb201d37d81b5982,2mg19CtQH8ClaFCHf71x5A,Hidden Track Café,61.0,4.5,2.0
943e82b182ac7e37bb201d37d81b5982,CpB8vnm8g1_NbfhAeFqa7Q,Floor 13 Rooftop Bar,154.0,3.5,2.0
943e82b182ac7e37bb201d37d81b5982,XhxK2bXd6nckL_jW9kZWaQ,Drunk Shakespeare - Phoenix,45.0,4.5,
943e82b182ac7e37bb201d37d81b5982,waO7a6qO5a7udqn-TKPSfQ,Adams Table,42.0,3.5,2.0
943e82b182ac7e37bb201d37d81b5982,soYxp9uMwv8ekuaQVLqCmg,Eden Rooftop Bar,35.0,4.0,
943e82b182ac7e37bb201d37d81b5982,uO1_BKqX9o8IORvKp8AvRQ,Trophy Room,31.0,4.5,
943e82b182ac7e37bb201d37d81b5982,v13pDpTOqp7TTppCKDYnkQ,Stardust Pinbar,146.0,4.0,2.0
943e82b182ac7e37bb201d37d81b5982,M5jKFdL0vLcBzdPh-mLnAQ,Bar Smith,147.0,3.5,2.0
943e82b182ac7e37bb201d37d81b5982,6giOI4PpDZ0Mr6rL2zhhxw,The Liar's Club,27.0,4.5,
943e82b182ac7e37bb201d37d81b5982,A4daIOZASO-wxDJzWhHD0g,Van Daddies,2.0,5.0,
943e82b182ac7e37bb201d37d81b5982,DE9IHqv0HbcHwa7Qipld2w,Melindas Alley,122.0,4.0,2.0
943e82b182ac7e37bb201d37d81b5982,hQbl9AbZ1LseUL37_qqvyg,Audi Club,10.0,4.0,
943e82b182ac7e37bb201d37d81b5982,f5cIFHRsnsAv5j5xdZ9Mnw,Jacy & Dakota’s,39.0,3.5,
943e82b182ac7e37bb201d37d81b5982,m_J0jkiV8fHldga0pCHiPg,Coors Light Strike Zone,2.0,4.0,3.0
5b3dca990a6cacb05b1fa21b6200b4f9,qgAZPDQStZP_Y5XTiQ6UqA,Postino Annex,1234.0,4.5,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,vK1_qKEG7zHvjiTOsN0CRg,"Snooze, an A.M. Eatery",1809.0,4.5,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,8j6lZlHLlVxiwIXYR-14yA,Alter Ego-Tempe,149.0,4.0,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,rof8X8-2R6Z2sLuDrr1OXg,Cornish Pasty,165.0,4.0,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,xTAW1Eewne6_bkvKcQM2Mg,Society by Evo,184.0,4.5,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,4V5qDGHJ-JOJL5Wowcbjzg,Snakes & Lattes Tempe,581.0,4.0,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,jJDKPJLzkoPeytWIzstJrA,Pedal Haus Brewery,869.0,4.0,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,HkbNItNrnXlNo59M0YyoMg,Loco Patron Tempe,377.0,4.0,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,APM7r0DaFgwHk8fzvjBphA,Illegal Pete's - Tempe,173.0,4.0,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,AfN3Z1U6QPEgAb5F2CQm8w,Casey Moore's Oyster House,1043.0,4.0,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,NSEEnYde9aC_HYva0Yinmw,Board & Brew - Tempe,225.0,4.5,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,O3S8JF8XI_rDV1KWCfA6mw,Detroit Coney Grill,60.0,4.0,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,1YBVVwHlyQGvt-k-4HvYfA,Alibi Rooftop Lounge at the Canopy Hotel,44.0,4.0,
5b3dca990a6cacb05b1fa21b6200b4f9,rPQCrBIzvOOFozJO7UuDQw,Terra Tempe Kitchen & Spirits,37.0,4.0,
5b3dca990a6cacb05b1fa21b6200b4f9,F4zvnOsgjEV9aVbKqBYRng,414 Pub & Pizza,279.0,3.5,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,8XFDd4uX-g5B4JJzIahPHg,The Yard at Farmer Arts District,164.0,4.0,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,B5hQ-PDoryhJlsiUoMOVvA,Dog Haus,127.0,4.0,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,E_eIph8IT10Uo06ZdWwoUw,The Handlebar Tempe,368.0,3.5,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,gwTUmXjj7RgoL5qWYLj2Yw,Varsity Tavern,174.0,3.0,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,iFGC7CIcVKWdIKjIO7w6Tw,Shady Park,350.0,3.5,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,3L8D5tGJ4FzQQo6ZMvbVYg,The Lodge Sasquatch Kitchen,280.0,3.5,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,HjXI6lKGPVNQ8dYJPtaOCg,Mellow Mushroom - Tempe,737.0,3.5,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,ezc3rnDuDLvlj_kcoQO-_Q,Sunbar Tempe,110.0,3.0,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,L2iT7pipc455Tgpbo35_mw,CASA Tempe,419.0,2.5,2.0
5b3dca990a6cacb05b1fa21b6200b4f9,YMZy_nGxtJtuQvflM6Ltww,Taste of Tops,151.0,4.5,2.0
